income,utilization,age,default,batch_date
63524.39598620775,0.1348946148860269,30,0,2026-03-04
67123.48634890899,0.16260687886064473,55,0,2026-03-04
64305.12476304018,0.167319846826267,36,0,2026-03-04
47508.80677368067,0.31564038960561325,24,0,2026-03-04
56465.346612319205,0.22853507322914374,61,0,2026-03-04
47339.85118195027,0.3864441599276452,25,0,2026-03-04
61328.55325287106,0.30378827674821823,28,0,2026-03-04
47381.61784371408,0.32374121174615506,46,0,2026-03-04
58929.083584997876,0.03873763646429968,50,0,2026-03-04
62869.66984609897,0.25867728516723054,59,0,2026-03-04
51969.98773985381,0.5241887467476635,59,0,2026-03-04
50213.69460671344,0.3556184559283348,37,0,2026-03-04
59148.92546617696,0.49915145610841094,48,0,2026-03-04
73842.0990006036,0.036970413154878735,24,0,2026-03-04
77353.91797457091,0.14108863034219327,26,0,2026-03-04
47875.5348862798,0.7019094433463114,60,0,2026-03-04
84881.56745754567,0.04777071891068195,42,0,2026-03-04
40961.14559259336,0.5703567987625984,23,1,2026-03-04
29662.812356488746,0.2587955135633845,63,0,2026-03-04
73167.25452504543,0.02932437448865366,52,0,2026-03-04
76446.84695606366,0.5839958081016939,26,0,2026-03-04
47578.93994204569,0.2145663237142403,63,0,2026-03-04
44151.120745002125,0.21402803998940323,56,0,2026-03-04
96510.86628555253,0.47984775722501727,44,0,2026-03-04
40027.27867894124,0.044435282680691496,25,0,2026-03-04
32961.76781897968,0.5344838450079453,42,0,2026-03-04
77225.10857740589,0.17562344408757963,47,0,2026-03-04
44188.4179563179,0.03443935164038337,62,0,2026-03-04
39644.67672299717,0.12007215330749046,41,0,2026-03-04
48456.34396416779,0.7594205681984525,51,0,2026-03-04
62250.47386373376,0.4643670444938175,21,0,2026-03-04
18260.217749438674,0.3559628947105506,30,0,2026-03-04
56311.04566716243,0.40096349457686764,35,0,2026-03-04
41596.07007859824,0.46217746045566754,26,0,2026-03-04
58141.29761941572,0.2995125147159291,54,0,2026-03-04
48569.353240421784,0.8119056763837125,61,1,2026-03-04
67719.2741822242,0.06750476351334657,61,0,2026-03-04
61400.7646248966,0.17362346686087868,53,0,2026-03-04
22703.357415018352,0.20517637061392752,62,0,2026-03-04
74960.71328548268,0.27938809750086596,42,1,2026-03-04
73408.67789874658,0.3612161151194693,56,0,2026-03-04
88621.44710877568,0.08854703999681861,51,1,2026-03-04
66309.31753502294,0.1918336789078647,31,0,2026-03-04
41079.0764195654,0.5902122934448439,62,0,2026-03-04
51939.68057774606,0.2865947749448186,63,0,2026-03-04
41588.845290486766,0.5090353416091224,61,0,2026-03-04
67794.49084139698,0.6648398526662478,56,1,2026-03-04
84858.52383822753,0.5330663736125165,48,0,2026-03-04
37932.50094931782,0.04182690393215637,53,0,2026-03-04
62002.68543759454,0.06059343187805962,57,0,2026-03-04
34272.68249253003,0.0944633834991275,21,0,2026-03-04
56252.59793113461,0.2758050984526151,62,0,2026-03-04
41591.81780201646,0.8733882654284094,43,0,2026-03-04
60532.006954268676,0.20942430609705,44,0,2026-03-04
80796.86882483037,0.6565550919641182,61,0,2026-03-04
75611.93936574002,0.5748990357094699,23,0,2026-03-04
60467.088438818166,0.7244523848894122,35,0,2026-03-04
51466.7596873077,0.32818094667429426,41,0,2026-03-04
24806.638879610986,0.5584394271214482,37,0,2026-03-04
58408.886403864344,0.6464953619025299,22,1,2026-03-04
60900.51262654757,0.3259298843668128,55,0,2026-03-04
65990.76784343048,0.36333280583150257,42,0,2026-03-04
67577.1717080321,0.2666928133581152,35,0,2026-03-04
51212.07668692622,0.49891390105725214,40,0,2026-03-04
56583.07766109775,0.26241996654383176,53,0,2026-03-04
50744.757281597056,0.04220432908569098,24,0,2026-03-04
72954.2419127561,0.47222251691212475,54,0,2026-03-04
84152.73234061825,0.10043426246793803,50,0,2026-03-04
35230.185827613604,0.4308252692353763,57,0,2026-03-04
88132.06028184605,0.40006584762743863,24,0,2026-03-04
60984.099577173125,0.07987958544660598,49,0,2026-03-04
83308.07847745204,0.22004916391131704,34,0,2026-03-04
51800.77138643223,0.4062917142043573,43,1,2026-03-04
52640.39590421622,0.447341337571092,54,0,2026-03-04
70869.10688365516,0.16476065574105422,64,0,2026-03-04
25019.93141870901,0.02617718427463589,30,0,2026-03-04
72932.96266504539,0.1872518763047281,59,0,2026-03-04
46911.80823681409,0.02585998321913438,42,0,2026-03-04
44038.850316038675,0.5463535746190502,58,0,2026-03-04
58094.08625730489,0.053923542586755545,50,0,2026-03-04
42849.954160492474,0.13530218056504317,25,0,2026-03-04
52774.52967256276,0.26957950757617,40,0,2026-03-04
63739.410162531414,0.5671970186769921,54,0,2026-03-04
61483.38589082101,0.5753317169950595,44,0,2026-03-04
79218.3240564751,0.2963769906382537,36,0,2026-03-04
71928.32885093674,0.28205942116386246,54,0,2026-03-04
53729.16353482184,0.1462669630488992,28,0,2026-03-04
60847.64961810616,0.45141967087131746,37,0,2026-03-04
54302.88716425469,0.41375607772091877,41,0,2026-03-04
55576.9442529721,0.16416568451896413,22,0,2026-03-04
59247.356484143274,0.43493103901748686,30,0,2026-03-04
69715.90392882688,0.38766020005083623,63,0,2026-03-04
35484.236211551055,0.03684919965157346,53,0,2026-03-04
51683.645935954344,0.34344284490432087,27,0,2026-03-04
61441.92045141489,0.471140740713303,40,0,2026-03-04
55281.22936878314,0.37450233306906233,58,0,2026-03-04
50561.9136280567,0.6843250098812134,43,0,2026-03-04
59808.63508975952,0.6823512779529461,29,0,2026-03-04
56947.02832919381,0.3904276244467782,46,0,2026-03-04
66445.63434435976,0.6165522946274608,37,0,2026-03-04
84243.73406838016,0.40448037359596434,57,0,2026-03-04
60878.16535579917,0.16818656573773924,56,0,2026-03-04
57334.06977297052,0.7499987462929538,53,0,2026-03-04
72516.07941839735,0.2953577705264337,59,1,2026-03-04
50441.13418536126,0.2643507984000687,47,0,2026-03-04
68815.19672468047,0.5409273753769017,57,1,2026-03-04
61511.439553768534,0.48053646525845484,28,0,2026-03-04
57354.72872541497,0.22050781913819942,50,1,2026-03-04
44632.652724649226,0.4852008150063064,51,0,2026-03-04
71717.73918527763,0.49248497585398426,50,0,2026-03-04
58707.74976856048,0.2939919239758201,51,0,2026-03-04
51940.92722143659,0.1950498306116557,36,1,2026-03-04
48938.94858635999,0.6863666735464764,34,0,2026-03-04
81473.03752424734,0.7482563442864851,28,1,2026-03-04
70963.31438591366,0.2457246932413779,42,0,2026-03-04
51145.37194651987,0.08751593459969653,33,0,2026-03-04
54931.86700894014,0.38251988779317003,47,0,2026-03-04
86659.46736566263,0.7371191167588611,62,0,2026-03-04
60783.90778147924,0.41882345090468037,49,0,2026-03-04
91241.22682121859,0.055532733063946696,61,0,2026-03-04
64221.15119807511,0.7451524051196091,45,1,2026-03-04
48375.06948939819,0.6153322951045153,32,0,2026-03-04
63525.163810822756,0.4147406017833331,45,0,2026-03-04
42273.043763049325,0.7201523696052056,30,0,2026-03-04
42097.55435960827,0.0782514581020967,48,0,2026-03-04
59624.974678976156,0.702417851251875,21,0,2026-03-04
89867.30599056439,0.03425274531797978,46,0,2026-03-04
70563.14443835289,0.16098848114082867,44,0,2026-03-04
34586.97474396825,0.4135962057855268,21,0,2026-03-04
41288.30182565933,0.3488232157665564,32,0,2026-03-04
54958.62888919759,0.3150293732321888,23,0,2026-03-04
60831.166113262465,0.36966848293904636,25,0,2026-03-04
67054.299396546,0.08258855840312228,43,0,2026-03-04
69035.84435917971,0.025095666204145658,21,0,2026-03-04
61974.28134170705,0.5607895968270994,28,0,2026-03-04
65364.67911612027,0.29215156028275446,35,0,2026-03-04
68193.95265675195,0.5553654689239075,51,0,2026-03-04
58291.058373622145,0.8677219540652952,50,0,2026-03-04
55990.03578267819,0.46942795271350785,38,0,2026-03-04
33118.165614391146,0.30014725792528985,58,0,2026-03-04
67224.08364526549,0.15480597701727333,25,0,2026-03-04
47254.05961701863,0.3460089825220471,40,0,2026-03-04
86721.23367260915,0.6821854566424956,63,0,2026-03-04
32373.46867212239,0.6286715143490941,24,0,2026-03-04
71013.30709600927,0.2673822654633851,47,0,2026-03-04
58843.53557171903,0.7186852398621252,21,1,2026-03-04
44315.3272440776,0.34987743983055114,62,0,2026-03-04
60179.929272679685,0.14078812344411246,44,0,2026-03-04
52441.89189405172,0.08154444087933875,23,0,2026-03-04
82718.68013471221,0.6587246020948266,61,0,2026-03-04
76029.6766584874,0.5195021490005555,57,0,2026-03-04
42022.018503404615,0.5607509143448307,53,0,2026-03-04
61373.87381618604,0.5628190664281748,27,0,2026-03-04
73577.25806784417,0.3578972357231964,35,0,2026-03-04
71371.35538548806,0.5590623746378647,37,0,2026-03-04
70948.99798175636,0.17004941042284147,27,0,2026-03-04
56537.054804004845,0.07416981697264562,57,0,2026-03-04
67800.91206964954,0.25561684154140485,34,0,2026-03-04
58450.12794439366,0.4810996007611593,56,0,2026-03-04
56899.86753233726,0.4953673853134004,56,0,2026-03-04
75327.41028630998,0.3354435324080812,23,0,2026-03-04
56797.93018302106,0.18936451205912538,38,0,2026-03-04
50842.07024383831,0.10199110876797195,62,0,2026-03-04
43863.23603991408,0.13265376762748896,37,0,2026-03-04
59508.393031831605,0.6569428789509321,34,0,2026-03-04
52840.693900015336,0.10636864244341486,47,0,2026-03-04
72921.10767498949,0.6367666366732556,58,0,2026-03-04
64502.91149227592,0.43275448581511805,52,0,2026-03-04
55182.697115267314,0.3184919542422601,51,0,2026-03-04
62288.03013276929,0.16775158000228715,59,0,2026-03-04
38035.03416579608,0.25670931206061537,41,0,2026-03-04
48000.48153262661,0.7373518435373206,55,0,2026-03-04
46657.06082182729,0.4217350858227554,30,0,2026-03-04
41277.36889420063,0.6311604373775758,57,0,2026-03-04
74116.42594063522,0.4552046335082559,43,0,2026-03-04
43767.08951997791,0.1827300409732057,46,0,2026-03-04
47212.984421472844,0.2113832007511518,58,0,2026-03-04
54432.99887673443,0.08408087052801783,25,0,2026-03-04
42695.02931206327,0.5031009880167945,37,0,2026-03-04
51006.569043873664,0.6056989392373016,54,0,2026-03-04
43188.056823703475,0.5739212391800879,59,0,2026-03-04
53604.421793333604,0.21742750847482895,21,0,2026-03-04
42671.9846308842,0.21241330500869376,61,1,2026-03-04
46751.30511371455,0.12071682745681968,58,0,2026-03-04
48743.2909215135,0.1654827992174212,52,0,2026-03-04
74933.55950830248,0.24037798054166074,55,0,2026-03-04
75456.7412943172,0.210539121503559,54,0,2026-03-04
59850.72468142407,0.552316458364462,40,0,2026-03-04
55747.006354216326,0.7590659078129046,40,0,2026-03-04
90441.74380855393,0.14577853583963882,55,0,2026-03-04
51323.72290915727,0.32358346099456553,33,0,2026-03-04
53860.056117842316,0.09235862920892558,55,0,2026-03-04
64864.07551941941,0.2000226120431351,23,0,2026-03-04
56514.27878151291,0.16467231507792,51,0,2026-03-04
69248.91994978681,0.3853882222808887,50,0,2026-03-04
87156.40110310532,0.6791468417676662,50,0,2026-03-04
55010.96388896263,0.6221275892779395,63,0,2026-03-04
63955.06721063824,0.25682079431961363,29,0,2026-03-04
69957.67819231078,0.48596687585044207,33,0,2026-03-04
71476.6638865436,0.4807716468467452,34,0,2026-03-04
48744.33361263472,0.4800122030242328,60,0,2026-03-04
71169.78628579309,0.43404646528323126,47,0,2026-03-04
59065.143184477965,0.3887960640339048,35,0,2026-03-04
45657.10951391308,0.11023625280044304,52,0,2026-03-04
65991.06812374524,0.2823070244129309,35,0,2026-03-04
61993.44355678859,0.19231394216273523,36,0,2026-03-04
35417.63110346997,0.1516735494925395,49,0,2026-03-04
68879.7259039975,0.6350535242312642,41,0,2026-03-04
40344.447713726295,0.3190990264741133,53,0,2026-03-04
63757.38391224813,0.057038963087536816,35,0,2026-03-04
43074.86033530159,0.4056268416350351,55,1,2026-03-04
35790.58960062724,0.6218495491781245,41,0,2026-03-04
42427.08183068199,0.38443980549466755,59,0,2026-03-04
40871.19644679356,0.5852068857853359,52,0,2026-03-04
83456.9134822131,0.3968638290157202,55,0,2026-03-04
57211.38382865128,0.29934138449899184,47,0,2026-03-04
63197.982159311956,0.7287836667390638,61,0,2026-03-04
60946.0762586953,0.8048427244106021,50,0,2026-03-04
56767.71237348281,0.39637329869048876,44,0,2026-03-04
42938.60345978286,0.15953185027932257,24,0,2026-03-04
63626.892682477155,0.33860591347017477,41,0,2026-03-04
66455.28841304072,0.18467833206986578,49,0,2026-03-04
37543.00201553929,0.25980887957056054,41,0,2026-03-04
53985.11821308627,0.11711617609533753,32,0,2026-03-04
73539.16452233409,0.284189510953212,58,0,2026-03-04
75081.83227084304,0.3373850985816869,31,0,2026-03-04
74664.33504655547,0.6513104607237963,37,0,2026-03-04
74747.05161398592,0.47804512292257345,33,0,2026-03-04
63252.78390674215,0.6208517794530947,42,0,2026-03-04
60011.70815882441,0.4131188241122993,59,0,2026-03-04
44290.04878959583,0.25559267130732843,21,0,2026-03-04
72060.55754323125,0.5658953232848023,48,0,2026-03-04
59310.16770832445,0.18397906014403392,31,0,2026-03-04
74410.29521042923,0.1616829850565209,38,0,2026-03-04
46015.431740809785,0.5545833009200942,59,0,2026-03-04
71928.09198046726,0.20124990182576782,62,0,2026-03-04
75357.76247581342,0.1792668426723349,21,0,2026-03-04
37913.11271767447,0.529095623184354,24,0,2026-03-04
35599.88702217907,0.20689707646538505,32,0,2026-03-04
76508.89767398068,0.23820828958789997,55,0,2026-03-04
73489.05653765569,0.16177143543469824,44,0,2026-03-04
58187.23919072624,0.6415014278972491,63,0,2026-03-04
30491.713614435,0.4918349011711628,24,0,2026-03-04
70915.70883001517,0.3701910044198321,23,1,2026-03-04
43037.65394768255,0.7049409413558178,39,0,2026-03-04
51686.015287688984,0.25966321896842864,64,0,2026-03-04
71153.37975861802,0.33599525257426227,57,0,2026-03-04
55264.70692277525,0.4932086685207029,22,0,2026-03-04
64691.24875638352,0.5571923383161219,45,0,2026-03-04
52084.07888736612,0.47676445363923736,21,0,2026-03-04
48649.50335808971,0.0677170090513729,25,0,2026-03-04
77381.0852553545,0.47603443436290843,48,0,2026-03-04
86142.54370720532,0.3252289324356725,50,0,2026-03-04
62393.8861479944,0.14334321448953163,63,0,2026-03-04
68389.4398668402,0.1459039047514964,42,0,2026-03-04
79559.98076021763,0.46233534755394434,42,0,2026-03-04
54068.07234661673,0.8455046900712919,45,0,2026-03-04
84382.04615096074,0.1774703444941183,61,0,2026-03-04
45889.40018634951,0.4680336593195447,36,0,2026-03-04
59139.80544366177,0.05960828977851336,57,0,2026-03-04
71598.305673469,0.2820687047325997,43,0,2026-03-04
72272.58534922403,0.32410826824982764,48,0,2026-03-04
75287.19389527121,0.6866078337623607,44,1,2026-03-04
48522.94529133423,0.488804266910763,33,0,2026-03-04
74376.55143693715,0.6063769263574764,55,0,2026-03-04
65313.53249090479,0.3158403842050634,29,0,2026-03-04
53737.7559194246,0.22736430894267587,40,0,2026-03-04
54586.29158358627,0.5527320340874079,46,0,2026-03-04
33051.11887975678,0.6915938816094617,43,0,2026-03-04
62239.3096407896,0.2762126067326149,29,0,2026-03-04
59119.033300320785,0.4913632836298569,22,0,2026-03-04
65307.00656727413,0.11779618615414807,36,0,2026-03-04
45121.597353662524,0.5715563339179862,49,0,2026-03-04
18602.812933116973,0.8090298235769762,36,0,2026-03-04
73011.15490160791,0.3361495801739455,22,0,2026-03-04
53766.62588190755,0.18766949016700146,47,0,2026-03-04
45803.188288357676,0.26346221220649285,47,1,2026-03-04
84668.23806221876,0.14126569799391908,37,0,2026-03-04
54840.435892143054,0.4328455969876341,31,0,2026-03-04
64446.566375930786,0.37071098046868367,21,0,2026-03-04
51490.121432298794,0.08041662479241928,61,0,2026-03-04
69366.08695834216,0.2303037203763551,32,0,2026-03-04
56102.25193598841,0.0616132019002017,53,0,2026-03-04
80228.4732540005,0.18131847491161052,62,0,2026-03-04
63533.49596507477,0.1279316666196152,33,0,2026-03-04
47790.90958427916,0.19430698788793144,63,0,2026-03-04
51447.18487723967,0.44548713597521516,24,0,2026-03-04
71182.84952251805,0.1696832161771694,25,0,2026-03-04
69553.55465768138,0.46856565017292606,32,0,2026-03-04
60705.07589767445,0.06323863471192864,41,0,2026-03-04
57910.79504085776,0.4233055877922451,21,0,2026-03-04
60629.00996425641,0.6743239143801059,61,0,2026-03-04
68253.43931223237,0.31761914517380313,33,0,2026-03-04
54350.27759848322,0.6999982000713209,35,0,2026-03-04
37466.07799643405,0.19443442923178483,22,0,2026-03-04
32960.139850235006,0.44834191142457375,54,0,2026-03-04
50525.58649621692,0.054407614625974474,45,0,2026-03-04
44169.085344550804,0.40667904275614347,52,0,2026-03-04
65031.505272814684,0.3996571536177076,28,0,2026-03-04
40624.80706741242,0.3781519651896879,28,0,2026-03-04
61426.89509564199,0.659556129379217,32,0,2026-03-04
46975.05709962208,0.23696018562552526,33,0,2026-03-04
70604.20254486318,0.5875176294798563,40,1,2026-03-04
61707.261364262864,0.4048157496993741,35,0,2026-03-04
70072.27665538734,0.014668316645824934,52,0,2026-03-04
44901.46366859948,0.6471420360275493,21,0,2026-03-04
64751.75667381848,0.3454473181891676,58,0,2026-03-04
83774.5222178192,0.2617246356955538,44,0,2026-03-04
35373.84875602688,0.07636136695779908,59,1,2026-03-04
63037.040911929405,0.4795817303541517,50,1,2026-03-04
73386.76814670829,0.8484654986375777,33,0,2026-03-04
49992.53002185811,0.544506166235709,37,0,2026-03-04
70381.61336044702,0.17359954309312237,63,0,2026-03-04
53949.51888133101,0.3244505169898344,47,0,2026-03-04
65530.54398452681,0.36160326571927015,37,0,2026-03-04
41738.19339599571,0.3869009381968375,57,0,2026-03-04
40634.884556881065,0.27371872487952803,60,0,2026-03-04
57452.20494089426,0.15686766537970281,44,0,2026-03-04
78784.97928016276,0.4558644564371969,34,0,2026-03-04
42614.71461489479,0.5566297829270621,29,0,2026-03-04
63794.1351835647,0.23837823564637398,21,0,2026-03-04
42691.58482605165,0.09519734458228268,33,0,2026-03-04
53517.2182910925,0.3568802941375981,50,0,2026-03-04
59295.65923758818,0.3727371361147923,48,0,2026-03-04
46089.05108340609,0.22360533420816425,45,0,2026-03-04
66911.07114357738,0.6367947060308945,27,0,2026-03-04
57665.07686320895,0.8140971472680514,25,0,2026-03-04
79458.18907216778,0.40455635562368214,44,0,2026-03-04
77418.1253302744,0.41000428220888313,24,0,2026-03-04
62918.67560105567,0.08816814140254481,55,0,2026-03-04
54565.369323156505,0.4112560085537192,47,0,2026-03-04
60953.74989237407,0.3767284910106233,38,0,2026-03-04
76875.85056695816,0.027344531898668124,64,0,2026-03-04
58731.776088782644,0.768527081429148,49,0,2026-03-04
68893.32224542006,0.10238056893370606,56,0,2026-03-04
30605.697566222763,0.4379286178992572,31,0,2026-03-04
76290.25546237611,0.39834110056917466,32,0,2026-03-04
63260.94008743678,0.31378971868460914,59,0,2026-03-04
67250.93752943179,0.20856156593834554,63,0,2026-03-04
25497.216488546157,0.2651880632326815,56,0,2026-03-04
60369.78315289043,0.4196302346087983,61,0,2026-03-04
65961.36814194746,0.5392062897399268,44,0,2026-03-04
42283.11864322295,0.04278216742185285,39,0,2026-03-04
51819.05104844943,0.5333416222748122,62,0,2026-03-04
67201.2348463959,0.37213473120842894,26,0,2026-03-04
61193.30101798308,0.6248037950027029,34,0,2026-03-04
62331.57867684649,0.036254396475751946,52,0,2026-03-04
32819.32633986378,0.32706974143757284,42,0,2026-03-04
42560.26129523459,0.1373035937942668,42,0,2026-03-04
66811.02317951353,0.47949006850261755,39,1,2026-03-04
63423.09730815638,0.2680217247542047,63,0,2026-03-04
109117.97465526943,0.4365733795437735,51,0,2026-03-04
55377.622089238816,0.6516057162852597,62,0,2026-03-04
50049.569619002745,0.5406464159036952,42,1,2026-03-04
63104.8001733045,0.03146586358845757,48,0,2026-03-04
44757.36895891457,0.44026476734095293,50,0,2026-03-04
45295.74465726715,0.4418956520678778,37,0,2026-03-04
70936.43997346886,0.8783366909336919,36,0,2026-03-04
52340.410662846836,0.75786687400608,44,1,2026-03-04
41349.878313289155,0.475976707435364,24,0,2026-03-04
68861.35718104696,0.568973752708867,58,0,2026-03-04
62277.842628544626,0.5154341743067791,46,0,2026-03-04
57625.98519357326,0.263027086802542,42,0,2026-03-04
51187.20146687324,0.15861979361889458,23,0,2026-03-04
12037.583188003315,0.06468740490926093,25,0,2026-03-04
66559.70477528455,0.5419172625699314,49,1,2026-03-04
61489.77829273476,0.3310735812099419,52,0,2026-03-04
44175.84816408687,0.3250709826110277,23,0,2026-03-04
50825.56971282259,0.34924185787915224,32,0,2026-03-04
82784.14827484426,0.24993380402997745,49,0,2026-03-04
56834.59895440884,0.04131787528517374,38,0,2026-03-04
48722.09295599447,0.21846636081604898,41,0,2026-03-04
58229.5505277834,0.24222747382273022,42,1,2026-03-04
54942.699858074324,0.49893661212441853,64,0,2026-03-04
51116.58026360328,0.34797464167431486,45,0,2026-03-04
47698.38592027411,0.41083048171660363,30,0,2026-03-04
52357.72823790731,0.6419957477565982,24,0,2026-03-04
56002.29506824596,0.38347221437318396,44,0,2026-03-04
24839.0767707632,0.46495026102841686,48,0,2026-03-04
43562.04119467512,0.33813851398758543,42,0,2026-03-04
90687.09178696126,0.5869175681362921,59,0,2026-03-04
53082.982199999555,0.4984624142772575,44,0,2026-03-04
59488.96611959954,0.6962866268906225,47,1,2026-03-04
47031.76237290885,0.373317242089637,33,0,2026-03-04
52749.14669320625,0.6975317773167357,59,0,2026-03-04
35279.9181283639,0.330370511278231,59,0,2026-03-04
57845.89897596656,0.048763823196796154,34,0,2026-03-04
47782.03279976279,0.24487728182755455,58,0,2026-03-04
44830.74037591177,0.3596832618634533,59,0,2026-03-04
47083.33509431863,0.41921948535371,64,0,2026-03-04
63498.37937722513,0.21928891452451332,58,0,2026-03-04
68498.83935461991,0.6421806436289487,59,0,2026-03-04
57999.8844140389,0.12690013240191766,59,0,2026-03-04
72762.5610555435,0.2406750909535831,60,0,2026-03-04
48313.12712623749,0.5777239057286919,59,0,2026-03-04
54737.830187534935,0.18626296158603559,61,0,2026-03-04
38662.60013087386,0.23877405304494465,40,0,2026-03-04
42546.08339643075,0.3611164921755306,37,0,2026-03-04
54353.74833348424,0.16892786131106796,35,0,2026-03-04
61368.10418326126,0.16531633853398758,52,0,2026-03-04
77293.28959188091,0.3411003316712195,35,0,2026-03-04
70222.6890240057,0.5349110285000557,58,0,2026-03-04
57264.97509247747,0.772101145807751,51,0,2026-03-04
38374.91681172302,0.1265960149326994,53,0,2026-03-04
59728.123348811176,0.3805687170388024,32,0,2026-03-04
68090.41693993774,0.17268841681773534,32,0,2026-03-04
57798.74204548156,0.4212306732518861,47,0,2026-03-04
65654.26853225566,0.20673494051656205,24,0,2026-03-04
69445.21510453653,0.420419850198517,56,0,2026-03-04
51752.71099295522,0.15854501904562734,45,0,2026-03-04
59362.398447746564,0.4835149142011404,60,0,2026-03-04
96022.05254935227,0.38578305717730615,52,0,2026-03-04
60732.720175785056,0.5948263481367159,25,0,2026-03-04
58644.60294762376,0.29101673880604084,48,0,2026-03-04
50125.71808176284,0.5658744992690627,44,0,2026-03-04
52983.528701071264,0.6677034061924952,38,1,2026-03-04
45591.09019707131,0.20383751032959724,64,0,2026-03-04
44717.077425969896,0.47851498846645263,57,0,2026-03-04
48510.91171971459,0.2909730654758483,48,0,2026-03-04
60083.48742384108,0.27092642297514535,52,0,2026-03-04
69458.19088190781,0.08754075387103792,23,0,2026-03-04
61460.60939794579,0.5748040674839047,53,1,2026-03-04
71096.1901364615,0.45180337398810966,32,0,2026-03-04
72223.36757251248,0.19149899911111729,52,0,2026-03-04
71875.74288976702,0.2544862007463421,35,0,2026-03-04
63497.247309503764,0.11893207246319268,36,0,2026-03-04
66688.26277293556,0.6560497598207681,22,0,2026-03-04
49453.24500730351,0.4572820698472101,62,1,2026-03-04
68913.47673318011,0.0837910727234576,52,0,2026-03-04
60200.84807270376,0.6552584715056732,62,0,2026-03-04
49857.72231398961,0.1430342183071467,41,0,2026-03-04
67498.21855475464,0.5504766353615494,63,0,2026-03-04
31732.223748296918,0.3541968126543381,57,0,2026-03-04
66431.55246839616,0.5275996299911813,61,1,2026-03-04
76622.87050154162,0.22805259167687447,56,0,2026-03-04
57214.50304713856,0.35953875299609006,37,0,2026-03-04
61389.363771486394,0.2945032755399079,50,0,2026-03-04
95781.3058095355,0.11458755249329539,21,0,2026-03-04
63868.21495296917,0.29464307344870105,64,0,2026-03-04
70129.08740850174,0.1901452599779145,43,0,2026-03-04
57660.15633039238,0.1669968207462145,30,0,2026-03-04
70004.0352137748,0.3871206953260978,39,0,2026-03-04
80107.728148024,0.13691822741003504,42,0,2026-03-04
51494.28539067814,0.28927515195306763,52,0,2026-03-04
83156.20094563083,0.2709239872218819,29,0,2026-03-04
42493.56193777738,0.18660623068669124,26,0,2026-03-04
38188.16999298073,0.2600971114699783,51,1,2026-03-04
49521.44362314342,0.3993485015217716,38,0,2026-03-04
43863.729385139886,0.42046079144148424,61,0,2026-03-04
45675.81391292577,0.4195421253182943,54,0,2026-03-04
51636.28207376298,0.07944727478609731,28,0,2026-03-04
64244.552438037645,0.4063698995555207,47,0,2026-03-04
56770.02204569786,0.36275346533184805,22,0,2026-03-04
43384.0994437525,0.165357518979833,24,0,2026-03-04
35874.03874281047,0.5022817012854908,56,0,2026-03-04
68753.13288641228,0.3451982100535853,31,0,2026-03-04
51999.43482553375,0.312779333787836,54,0,2026-03-04
58378.85652248081,0.38976786875786024,40,0,2026-03-04
51588.535596816226,0.5476337406988242,38,0,2026-03-04
38029.03967870884,0.5961003796187843,44,0,2026-03-04
48696.97690818045,0.357371104960776,58,0,2026-03-04
71157.0254656626,0.2770417046685941,51,0,2026-03-04
80264.58309306261,0.32076686535956433,48,0,2026-03-04
73232.66485675117,0.20547873103737674,38,0,2026-03-04
53010.51623915737,0.07643077288709539,64,0,2026-03-04
82182.13479966938,0.4355325579016251,55,0,2026-03-04
30021.262413543445,0.23417908849034844,22,0,2026-03-04
66244.95266914574,0.19953651647969334,46,0,2026-03-04
65671.00374839328,0.4492166156627031,48,0,2026-03-04
70752.57312837426,0.09215123661966967,60,0,2026-03-04
61776.182844597795,0.5380093592184121,46,0,2026-03-04
65651.98897126468,0.5177937277689081,38,0,2026-03-04
72171.294172182,0.4702134386513231,46,0,2026-03-04
55520.016296263406,0.25703736521834997,58,0,2026-03-04
65348.25898797911,0.15965350273841022,55,0,2026-03-04
46800.03112282095,0.15638810719616567,28,0,2026-03-04
68634.46072087038,0.32010415627754674,57,0,2026-03-04
81804.62999246597,0.39603446826053124,21,0,2026-03-04
65138.61935080067,0.06772111744625291,45,0,2026-03-04
54703.046955638536,0.1981261261686374,51,0,2026-03-04
47809.67202825876,0.41095995550642095,59,0,2026-03-04
49379.17268558887,0.12686321701247233,28,0,2026-03-04
63881.617415756926,0.05700447465735893,41,0,2026-03-04
62764.08164385055,0.4588937182468534,48,0,2026-03-04
40621.50284702804,0.21886432218575874,32,0,2026-03-04
60458.52923409855,0.4245564266978188,36,0,2026-03-04
45980.05585753136,0.3144183473690889,37,0,2026-03-04
39308.361437217805,0.8712485596917665,60,0,2026-03-04
49302.46297570301,0.9287804325981033,44,0,2026-03-04
61432.908177142956,0.28603000040354376,34,0,2026-03-04
51502.85567597771,0.6138090779768337,38,0,2026-03-04
77080.34147144073,0.1502975164964161,50,0,2026-03-04
81758.61035266331,0.37308818154705703,42,0,2026-03-04
50733.72024276802,0.3374064458151086,33,1,2026-03-04
78220.47172017752,0.10715752585221104,55,0,2026-03-04
77148.13875291133,0.270048931713308,38,0,2026-03-04
52303.99395931628,0.3431336113883075,37,0,2026-03-04
46806.729419801166,0.45428850701620604,33,0,2026-03-04
66002.6831072404,0.4342677409349645,56,0,2026-03-04
39697.42350707775,0.061302547658661895,24,0,2026-03-04
